3.7236	0.0598	69.3600 
-3.0387	1.5492	70.1658 
3.2644	-1.3018	70.2288 
-3.6912	-0.7250	73.3811 
-3.0280	-1.8116	78.6613 
-2.0120	-2.5220	83.8434 
0.2840	-2.8986	84.4250 
-1.5235	-2.6997	84.4891 
3.5248	1.5598	86.4511 
-0.4260	2.9475	87.7830 
-3.7992	-1.3434	90.2174 
-4.3344	0.1332	94.1122 
1.8160	-2.9250	102.0445 
-0.9950	3.1349	103.2264 


-0.1162	0.5309	2.8863 
0.6809	0.3144	3.3070 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.4280	-0.5702	4.1673 
0.9975	0.1625	5.2392 
0.7919	0.8534	10.4186 
-1.3757	0.3369	10.5981 
-0.1800	1.0378	10.9325 
0.1562	-1.1270	12.8222 
0.9117	0.9810	13.7792 
1.6830	0.1127	14.2888 
-1.6809	-0.2204	14.6124 
-1.7358	-0.0406	15.0809 
0.1645	1.2819	16.5678 
1.6810	-0.6441	18.2766 
-0.0572	-1.3654	18.6596 
0.9798	1.3251	22.3594 
1.3311	-1.2384	24.1955 
-2.2098	-0.2298	24.9439 
-0.2046	-1.5897	25.4816 
0.0329	-1.6334	26.6844 
2.0305	-0.7823	26.7341 
-0.4957	-1.6182	27.4135 
0.2817	-1.6978	29.2230 
-2.4623	-0.1544	30.5519 
-2.5337	0.3963	33.6691 
-0.8019	-1.7783	34.8374 
0.8387	-1.8116	36.3360 
-2.2877	1.1485	39.3568 
-1.7285	-1.6127	40.9460 
-0.1775	-2.1200	45.1016 
-3.1198	-0.1931	49.0383 
-0.9269	2.1488	50.4706 
-3.2121	0.4158	53.3177 
1.0369	2.2232	54.8020 
0.2712	-2.3403	55.1385 
1.5102	2.0976	55.4037 
-0.4241	2.3510	56.1712 
-1.1866	2.2634	58.2684 
1.3002	2.2486	59.0126 
-2.4497	1.7590	60.9462 
-2.5386	1.7794	63.8854 
-3.2039	-1.1864	65.4000 
-2.5569	1.8645	67.4512 
2.5445	1.9005	68.4944 
-3.5243	0.8306	69.0023 
3.7236	0.0598	69.3600 
-3.0387	1.5492	70.1658 
3.2644	-1.3018	70.2288 


-0.1162	0.5309	2.8863 
0.6809	0.3144	3.3070 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.4280	-0.5702	4.1673 
0.5243	0.5289	4.1721 
0.9975	0.1625	5.2392 
0.2968	0.8295	7.3216 
-0.5591	-0.8011	7.9806 
0.0952	0.9042	8.2209 
0.7919	0.8534	10.4186 
-1.3757	0.3369	10.5981 
-0.1800	1.0378	10.9325 
1.0586	-0.7940	11.9076 
0.1562	-1.1270	12.8222 
0.9117	0.9810	13.7792 
1.5777	-0.3941	13.9990 
1.6830	0.1127	14.2888 
-1.6809	-0.2204	14.6124 
-1.7358	-0.0406	15.0809 
0.1645	1.2819	16.5678 
-1.8752	0.1080	17.6991 
1.6810	-0.6441	18.2766 
-0.0572	-1.3654	18.6596 
-0.0541	-1.4213	20.2142 
0.9798	1.3251	22.3594 
0.0516	1.4973	22.4317 
2.1157	0.3077	23.3282 
1.3311	-1.2384	24.1955 
-2.2098	-0.2298	24.9439 
-0.2046	-1.5897	25.4816 
0.0329	-1.6334	26.6844 
2.0305	-0.7823	26.7341 
-0.4957	-1.6182	27.4135 
1.2474	-1.4051	27.5225 
0.2817	-1.6978	29.2230 
-2.4623	-0.1544	30.5519 
-2.5337	0.3963	33.6691 
-0.8019	-1.7783	34.8374 
0.8387	-1.8116	36.3360 
0.6218	1.8562	36.3893 
-2.2877	1.1485	39.3568 
-1.7285	-1.6127	40.9460 
0.1727	-2.0726	43.1062 
-0.1775	-2.1200	45.1016 
-3.1198	-0.1931	49.0383 
-0.9269	2.1488	50.4706 
-3.2121	0.4158	53.3177 
1.0369	2.2232	54.8020 
0.2712	-2.3403	55.1385 


0.2153	-0.0828	0.3003 
0.3126	-0.0722	0.5406 
0.2500	0.3935	1.8606 
0.6893	0.1064	2.4892 
-0.1162	0.5309	2.8863 
0.6809	0.3144	3.3070 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.4280	-0.5702	4.1673 
0.5243	0.5289	4.1721 
0.9975	0.1625	5.2392 
0.2968	0.8295	7.3216 
0.3415	0.8384	7.6123 
-0.5591	-0.8011	7.9806 
0.0952	0.9042	8.2209 
-0.2076	0.9182	8.6469 
-0.2404	0.9290	8.9197 
-1.2950	-0.3161	9.3846 
0.7919	0.8534	10.4186 
-1.3757	0.3369	10.5981 
-0.1800	1.0378	10.9325 
1.0586	-0.7940	11.9076 
0.1562	-1.1270	12.8222 
0.8606	-0.9767	13.2426 
0.9117	0.9810	13.7792 
1.5777	-0.3941	13.9990 
1.6830	0.1127	14.2888 
-1.6809	-0.2204	14.6124 
-1.7358	-0.0406	15.0809 
0.1645	1.2819	16.5678 
-1.8752	0.1080	17.6991 
1.6810	-0.6441	18.2766 
-0.5505	1.2989	18.3859 
0.2139	1.3532	18.5410 
-0.0572	-1.3654	18.6596 
-0.0541	-1.4213	20.2142 
0.9798	1.3251	22.3594 
0.0516	1.4973	22.4317 
2.1157	0.3077	23.3282 
1.3311	-1.2384	24.1955 
-2.2098	-0.2298	24.9439 
-0.2046	-1.5897	25.4816 
0.0329	-1.6334	26.6844 
2.0305	-0.7823	26.7341 
-0.4957	-1.6182	27.4135 
1.2474	-1.4051	27.5225 
0.2817	-1.6978	29.2230 
-2.4623	-0.1544	30.5519 
-2.5337	0.3963	33.6691 
-0.8019	-1.7783	34.8374 


0.2153	-0.0828	0.3003 
0.3126	-0.0722	0.5406 
0.4279	0.0195	0.9193 
0.2248	0.3577	1.5321 
0.2500	0.3935	1.8606 
0.6893	0.1064	2.4892 
0.3327	-0.4621	2.6887 
-0.1162	0.5309	2.8863 
0.6843	0.2621	3.0278 
0.6809	0.3144	3.3070 
0.3388	0.5285	3.3670 
0.7572	-0.2505	3.4947 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.4280	-0.5702	4.1673 
0.5243	0.5289	4.1721 
0.5328	0.5460	4.4011 
0.9975	0.1625	5.2392 
0.2968	0.8295	7.3216 
0.3415	0.8384	7.6123 
-0.5591	-0.8011	7.9806 
0.0952	0.9042	8.2209 
-1.2991	-0.0166	8.4412 
-0.2076	0.9182	8.6469 
-0.2404	0.9290	8.9197 
-1.2950	-0.3161	9.3846 
0.6811	0.8883	10.2093 
0.7919	0.8534	10.4186 
1.4462	-0.1026	10.5628 
-1.3757	0.3369	10.5981 
-0.1800	1.0378	10.9325 
1.0586	-0.7940	11.9076 
-0.3204	1.0690	11.9413 
0.1562	-1.1270	12.8222 
0.8606	-0.9767	13.2426 
0.9117	0.9810	13.7792 
1.5777	-0.3941	13.9990 
1.6830	0.1127	14.2888 
-1.6809	-0.2204	14.6124 
-1.7358	-0.0406	15.0809 
0.1645	1.2819	16.5678 
-1.8752	0.1080	17.6991 
1.6810	-0.6441	18.2766 
-0.5505	1.2989	18.3859 
0.2139	1.3532	18.5410 
-0.0572	-1.3654	18.6596 
-0.3631	1.3954	20.1304 
-0.0541	-1.4213	20.2142 
0.9798	1.3251	22.3594 
0.0516	1.4973	22.4317 


0.2153	-0.0828	0.3003 
0.2880	-0.0413	0.4316 
0.3126	-0.0722	0.5406 
0.4279	0.0195	0.9193 
-0.4523	-0.1130	1.1505 
-0.5132	0.0022	1.3172 
0.2248	0.3577	1.5321 
0.2500	0.3935	1.8606 
-0.2101	0.4211	1.9943 
0.3482	0.4020	2.2222 
0.3598	0.4120	2.3445 
0.6893	0.1064	2.4892 
0.3327	-0.4621	2.6887 
-0.1162	0.5309	2.8863 
0.6843	0.2621	3.0278 
0.7356	-0.2416	3.2895 
0.6809	0.3144	3.3070 
0.3388	0.5285	3.3670 
0.7572	-0.2505	3.4947 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.5355	0.5213	4.1511 
0.4280	-0.5702	4.1673 
0.5243	0.5289	4.1721 
0.5328	0.5460	4.4011 
0.7911	-0.4579	5.2263 
0.9975	0.1625	5.2392 
1.1501	0.1555	6.8557 
0.2968	0.8295	7.3216 
0.3415	0.8384	7.6123 
-0.5591	-0.8011	7.9806 
0.0952	0.9042	8.2209 
-1.2991	-0.0166	8.4412 
-0.2059	-0.9168	8.6178 
-0.2076	0.9182	8.6469 
-0.2404	0.9290	8.9197 
-1.2950	-0.3161	9.3846 
0.9146	0.7669	10.0649 
0.6811	0.8883	10.2093 
0.7919	0.8534	10.4186 
1.4462	-0.1026	10.5628 
-1.3757	0.3369	10.5981 
-0.1800	1.0378	10.9325 
0.4872	1.0150	11.4895 
1.0586	-0.7940	11.9076 
-0.3204	1.0690	11.9413 
0.1562	-1.1270	12.8222 
0.8606	-0.9767	13.2426 
0.9117	0.9810	13.7792 
1.5777	-0.3941	13.9990 


0.0772	-0.0826	0.0981 
-0.1920	-0.0536	0.2130 
0.2153	-0.0828	0.3003 
0.2880	-0.0413	0.4316 
0.3126	-0.0722	0.5406 
0.3279	-0.0602	0.5737 
0.1555	0.2629	0.8121 
0.4279	0.0195	0.9193 
-0.4523	-0.1130	1.1505 
-0.5132	0.0022	1.3172 
0.2248	0.3577	1.5321 
0.2139	0.3954	1.7926 
0.2500	0.3935	1.8606 
-0.2101	0.4211	1.9943 
0.3482	0.4020	2.2222 
0.3792	-0.3900	2.2403 
0.5266	-0.3089	2.3408 
0.3598	0.4120	2.3445 
0.6893	0.1064	2.4892 
0.3327	-0.4621	2.6887 
0.0081	0.5295	2.8037 
-0.1162	0.5309	2.8863 
0.6843	0.2621	3.0278 
-0.7986	0.0183	3.1923 
0.7264	-0.2510	3.2683 
0.7356	-0.2416	3.2895 
0.6809	0.3144	3.3070 
0.3388	0.5285	3.3670 
0.7572	-0.2505	3.4947 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.5355	0.5213	4.1511 
0.4280	-0.5702	4.1673 
0.5243	0.5289	4.1721 
0.5328	0.5460	4.4011 
0.7911	-0.4579	5.2263 
0.9975	0.1625	5.2392 
0.1126	0.7831	6.1963 
1.1501	0.1555	6.8557 
0.4683	0.7793	7.1701 
0.2968	0.8295	7.3216 
0.3415	0.8384	7.6123 
-0.5591	-0.8011	7.9806 
0.0952	0.9042	8.2209 
-1.2991	-0.0166	8.4412 
-0.2059	-0.9168	8.6178 
-0.2076	0.9182	8.6469 
-0.2404	0.9290	8.9197 
-1.2950	-0.3161	9.3846 
0.9146	0.7669	10.0649 


-0.1098	0.0299	0.0693 
0.0772	-0.0826	0.0981 
-0.1920	-0.0536	0.2130 
0.2153	-0.0828	0.3003 
0.2880	-0.0413	0.4316 
0.2174	-0.1737	0.5379 
0.3126	-0.0722	0.5406 
0.3279	-0.0602	0.5737 
-0.3296	-0.0739	0.5978 
-0.2010	0.2141	0.6603 
0.1555	0.2629	0.8121 
0.4279	0.0195	0.9193 
0.4427	0.0019	0.9798 
-0.4523	-0.1130	1.1505 
-0.5132	0.0022	1.3172 
0.4334	0.2102	1.3812 
0.2248	0.3577	1.5321 
0.1479	0.3873	1.6093 
0.2139	0.3954	1.7926 
0.1966	0.4049	1.8327 
0.2500	0.3935	1.8606 
-0.2101	0.4211	1.9943 
0.1437	0.4390	2.0309 
0.3482	0.4020	2.2222 
0.3792	-0.3900	2.2403 
0.5266	-0.3089	2.3408 
0.3598	0.4120	2.3445 
0.6603	0.1668	2.4585 
0.2672	0.4595	2.4687 
0.6893	0.1064	2.4892 
0.3327	-0.4621	2.6887 
-0.2963	0.4753	2.6977 
0.0081	0.5295	2.8037 
-0.1162	0.5309	2.8863 
0.6843	0.2621	3.0278 
-0.7986	0.0183	3.1923 
0.7264	-0.2510	3.2683 
0.7356	-0.2416	3.2895 
0.6809	0.3144	3.3070 
0.3388	0.5285	3.3670 
0.7572	-0.2505	3.4947 
0.3303	0.5483	3.5516 
-0.8884	0.0236	3.9522 
0.4967	-0.5381	4.1287 
0.5355	0.5213	4.1511 
0.4280	-0.5702	4.1673 
0.5243	0.5289	4.1721 
0.5328	0.5460	4.4011 
0.7911	-0.4579	5.2263 
0.9975	0.1625	5.2392 


-0.1098	0.0299	0.0693 
0.0772	-0.0826	0.0981 
-0.1309	0.0752	0.1423 
-0.1731	-0.0709	0.2001 
0.1949	0.0330	0.2009 
-0.1920	-0.0536	0.2130 
0.2153	-0.0828	0.3003 
0.2880	-0.0413	0.4316 
0.2174	-0.1737	0.5379 
0.3126	-0.0722	0.5406 
0.3279	-0.0602	0.5737 
-0.3296	-0.0739	0.5978 
0.2033	-0.2008	0.6099 
-0.2010	0.2141	0.6603 
0.3933	-0.0522	0.8006 
0.1555	0.2629	0.8121 
-0.3822	-0.1289	0.8967 
0.4279	0.0195	0.9193 
0.4427	0.0019	0.9798 
0.2431	-0.2808	1.0839 
-0.4523	-0.1130	1.1505 
-0.5132	0.0022	1.3172 
0.4334	0.2102	1.3812 
0.2248	0.3577	1.5321 
0.1479	0.3873	1.6093 
0.1792	0.3834	1.6305 
0.2139	0.3954	1.7926 
0.1966	0.4049	1.8327 
0.2500	0.3935	1.8606 
0.3618	0.3586	1.9406 
-0.2101	0.4211	1.9943 
-0.3521	0.3739	2.0180 
0.1437	0.4390	2.0309 
0.3482	0.4020	2.2222 
0.3792	-0.3900	2.2403 
0.5266	-0.3089	2.3408 
0.3598	0.4120	2.3445 
0.6603	0.1668	2.4585 
0.2672	0.4595	2.4687 
0.6893	0.1064	2.4892 
0.3327	-0.4621	2.6887 
-0.2963	0.4753	2.6977 
0.0081	0.5295	2.8037 
-0.1162	0.5309	2.8863 
0.6843	0.2621	3.0278 
-0.7986	0.0183	3.1923 
0.7264	-0.2510	3.2683 
0.7356	-0.2416	3.2895 
0.6809	0.3144	3.3070 
0.3388	0.5285	3.3670 


-0.0150	-0.0117	0.0025 
-0.0739	-0.0489	0.0513 
-0.1098	0.0299	0.0693 
0.0772	-0.0826	0.0981 
-0.1143	-0.0769	0.1245 
-0.1309	0.0752	0.1423 
0.1994	-0.0079	0.1993 
-0.1731	-0.0709	0.2001 
0.1949	0.0330	0.2009 
0.0666	0.1363	0.2080 
-0.1920	-0.0536	0.2130 
0.2153	-0.0828	0.3003 
-0.2414	0.0348	0.3034 
0.2880	-0.0413	0.4316 
0.2833	-0.0674	0.4467 
-0.3008	-0.0737	0.5068 
0.2174	-0.1737	0.5379 
0.3126	-0.0722	0.5406 
0.3279	-0.0602	0.5737 
-0.3296	-0.0739	0.5978 
0.2033	-0.2008	0.6099 
-0.2010	0.2141	0.6603 
0.3791	-0.0496	0.7433 
0.1523	0.2592	0.7878 
0.3933	-0.0522	0.8006 
0.1555	0.2629	0.8121 
-0.3822	-0.1289	0.8967 
0.4279	0.0195	0.9193 
0.3024	-0.2183	0.9336 
0.4427	0.0019	0.9798 
0.1148	0.3093	1.0229 
0.2431	-0.2808	1.0839 
-0.4523	-0.1130	1.1505 
0.4732	-0.1107	1.2420 
-0.5132	0.0022	1.3172 
0.4334	0.2102	1.3812 
-0.5175	-0.0722	1.3909 
0.5069	0.1256	1.4423 
0.2248	0.3577	1.5321 
0.1479	0.3873	1.6093 
0.1792	0.3834	1.6305 
0.3145	-0.3423	1.6659 
0.2139	0.3954	1.7926 
0.1966	0.4049	1.8327 
0.2500	0.3935	1.8606 
0.3618	0.3586	1.9406 
-0.2101	0.4211	1.9943 
-0.3521	0.3739	2.0180 
0.1437	0.4390	2.0309 
0.3482	0.4020	2.2222 


-0.0150	-0.0117	0.0025 
-0.0142	-0.0195	0.0048 
-0.0739	-0.0489	0.0513 
-0.1098	0.0299	0.0693 
0.0772	-0.0826	0.0981 
-0.1143	-0.0769	0.1245 
-0.1309	0.0752	0.1423 
0.1909	-0.0042	0.1825 
0.1586	-0.0828	0.1944 
0.1994	-0.0079	0.1993 
-0.1731	-0.0709	0.2001 
0.1949	0.0330	0.2009 
-0.1719	-0.0734	0.2016 
0.0666	0.1363	0.2080 
-0.1920	-0.0536	0.2130 
-0.1832	-0.0729	0.2209 
0.2153	-0.0828	0.3003 
-0.2414	0.0348	0.3034 
0.2880	-0.0413	0.4316 
0.2833	-0.0674	0.4467 
-0.3008	-0.0737	0.5068 
0.2174	-0.1737	0.5379 
0.3126	-0.0722	0.5406 
0.3296	-0.0373	0.5571 
0.3279	-0.0602	0.5737 
-0.2121	-0.1896	0.5845 
-0.3296	-0.0739	0.5978 
0.2033	-0.2008	0.6099 
-0.2010	0.2141	0.6603 
0.1310	0.2436	0.6794 
-0.3441	-0.0986	0.6894 
0.3791	-0.0496	0.7433 
0.1523	0.2592	0.7878 
0.3933	-0.0522	0.8006 
0.1555	0.2629	0.8121 
-0.3822	-0.1289	0.8967 
0.4279	0.0195	0.9193 
0.3024	-0.2183	0.9336 
0.4427	0.0019	0.9798 
0.1148	0.3093	1.0229 
0.2431	-0.2808	1.0839 
-0.4523	-0.1130	1.1505 
0.4732	-0.1107	1.2420 
-0.5132	0.0022	1.3172 
0.4334	0.2102	1.3812 
-0.5175	-0.0722	1.3909 
0.5069	0.1256	1.4423 
0.2248	0.3577	1.5321 
0.1479	0.3873	1.6093 
0.1792	0.3834	1.6305 


-0.0150	-0.0117	0.0025 
-0.0142	-0.0195	0.0048 
-0.0739	-0.0489	0.0513 
0.0862	-0.0412	0.0541 
-0.1098	0.0299	0.0693 
-0.1100	-0.0477	0.0833 
0.0772	-0.0826	0.0981 
0.1443	0.0179	0.1073 
0.0995	-0.0765	0.1080 
-0.1307	-0.0620	0.1239 
-0.1143	-0.0769	0.1245 
-0.1309	0.0752	0.1423 
-0.1593	-0.0644	0.1684 
0.1909	-0.0042	0.1825 
0.1586	-0.0828	0.1944 
0.1994	-0.0079	0.1993 
-0.1731	-0.0709	0.2001 
0.1949	0.0330	0.2009 
-0.1719	-0.0734	0.2016 
0.0666	0.1363	0.2080 
0.1814	-0.0691	0.2122 
-0.1920	-0.0536	0.2130 
-0.1832	-0.0729	0.2209 
0.1983	-0.0657	0.2399 
0.2267	-0.0405	0.2733 
0.2153	-0.0828	0.3003 
-0.2414	0.0348	0.3034 
0.2220	-0.0860	0.3202 
0.2880	-0.0413	0.4316 
0.2833	-0.0674	0.4467 
0.3088	-0.0501	0.5019 
-0.3008	-0.0737	0.5068 
0.2990	-0.0842	0.5180 
0.2174	-0.1737	0.5379 
0.3126	-0.0722	0.5406 
0.3296	-0.0373	0.5571 
0.3279	-0.0602	0.5737 
-0.2121	-0.1896	0.5845 
-0.3296	-0.0739	0.5978 
-0.2010	0.2141	0.6603 
0.1310	0.2436	0.6794 
-0.3441	-0.0986	0.6894 
0.3791	-0.0496	0.7433 
0.1523	0.2592	0.7878 
0.3983	-0.0216	0.7978 
0.3933	-0.0522	0.8006 
0.1555	0.2629	0.8121 
-0.3822	-0.1289	0.8967 
0.4279	0.0195	0.9193 
0.3024	-0.2183	0.9336 


-0.0150	-0.0117	0.0025 
-0.0142	-0.0195	0.0048 
-0.0739	-0.0489	0.0513 
0.1008	-0.0139	0.0527 
0.0862	-0.0412	0.0541 
-0.1098	0.0299	0.0693 
0.0860	-0.0576	0.0702 
-0.1210	-0.0211	0.0777 
-0.1100	-0.0477	0.0833 
-0.0712	0.0794	0.0884 
-0.1030	-0.0648	0.0951 
0.0772	-0.0826	0.0981 
0.1443	0.0179	0.1073 
0.0995	-0.0765	0.1080 
0.1009	-0.0782	0.1120 
-0.1307	-0.0620	0.1239 
-0.1143	-0.0769	0.1245 
-0.1309	0.0752	0.1423 
0.1441	-0.0801	0.1681 
-0.1593	-0.0644	0.1684 
-0.1089	0.1078	0.1754 
0.1909	-0.0042	0.1825 
-0.1050	-0.1176	0.1934 
0.1586	-0.0828	0.1944 
0.1980	-0.0040	0.1962 
0.1994	-0.0079	0.1993 
-0.1731	-0.0709	0.2001 
0.1949	0.0330	0.2009 
-0.1719	-0.0734	0.2016 
0.0666	0.1363	0.2080 
0.1814	-0.0691	0.2122 
-0.1920	-0.0536	0.2130 
-0.1832	-0.0729	0.2209 
0.1983	-0.0657	0.2399 
0.2267	-0.0405	0.2733 
0.2153	-0.0828	0.3003 
-0.2414	0.0348	0.3034 
0.2220	-0.0860	0.3202 
0.2442	-0.0496	0.3229 
0.0778	0.1728	0.3290 
0.2880	-0.0413	0.4316 
0.2833	-0.0674	0.4467 
0.3088	-0.0501	0.5019 
-0.3008	-0.0737	0.5068 
0.2990	-0.0842	0.5180 
0.2174	-0.1737	0.5379 
0.3126	-0.0722	0.5406 
0.3296	-0.0373	0.5571 
0.3279	-0.0602	0.5737 
-0.2121	-0.1896	0.5845 


-0.0150	-0.0117	0.0025 
-0.0142	-0.0195	0.0048 
-0.0503	-0.0253	0.0191 
0.0607	-0.0297	0.0272 
-0.0688	-0.0493	0.0480 
-0.0739	-0.0489	0.0513 
0.1008	-0.0139	0.0527 
0.0862	-0.0412	0.0541 
-0.1108	-0.0044	0.0615 
-0.1098	0.0299	0.0693 
0.0860	-0.0576	0.0702 
0.0863	-0.0600	0.0732 
-0.1210	-0.0211	0.0777 
-0.1100	-0.0477	0.0833 
-0.0689	-0.0804	0.0883 
-0.0712	0.0794	0.0884 
0.0847	-0.0764	0.0943 
-0.1030	-0.0648	0.0951 
0.0772	-0.0826	0.0981 
-0.1259	-0.0438	0.0985 
0.1443	0.0179	0.1073 
0.0995	-0.0765	0.1080 
0.1009	-0.0782	0.1120 
-0.1100	-0.0725	0.1130 
